Date Published,General Address,Status,Condition,Price Per SQMT,Article ID
2023-11-14,ვაზისუბანი,ახალი აშენებული,მწვანე კარკასი,940.035,12
2023-11-14,დიდუბე,ახალი აშენებული,სარემონტო,1149.58,1
2023-11-14,დიდუბე,ახალი აშენებული,თეთრი კარკასი,1200.0,16
2023-11-14,ბაგები,ძველი აშენებული,ძველი რემონტით,1034.48,3
2023-11-14,გლდანი,ახალი აშენებული,ახალი რემონტით,1265.675,72
2023-11-14,გლდანი,ახალი აშენებული,გარემონტებული,973.765,2
2023-11-14,გლდანი,ახალი აშენებული,თეთრი კარკასი,680.23,5
2023-11-14,გლდანი,ახალი აშენებული,მიმდინარე რემონტი,1066.67,1
2023-11-14,გლდანი,ახალი აშენებული,მწვანე კარკასი,1032.275,20
2023-11-14,გლდანი,ახალი აშენებული,შავი კარკასი,806.85,4
